soil,doy,hod,A(std),A(tuz),A(sox1),A(sox2),A(wue),A(cmax),A(pmax),A(cgn),A(pmax2),A(lcst),A(cap),A(mes),E(std),E(tuz),E(sox1),E(sox2),E(wue),E(cmax),E(pmax),E(cgn),E(pmax2),E(lcst),E(cap),E(mes),gs(std),gs(tuz),gs(sox1),gs(sox2),gs(wue),gs(cmax),gs(pmax),gs(cgn),gs(pmax2),gs(lcst),gs(cap),gs(mes),gb(std),gb(tuz),gb(sox1),gb(sox2),gb(wue),gb(cmax),gb(pmax),gb(cgn),gb(pmax2),gb(lcst),gb(cap),gb(mes),Ci(std),Ci(tuz),Ci(sox1),Ci(sox2),Ci(wue),Ci(cmax),Ci(pmax),Ci(cgn),Ci(pmax2),Ci(lcst),Ci(cap),Ci(mes),Tleaf(std),Tleaf(tuz),Tleaf(sox1),Tleaf(sox2),Tleaf(wue),Tleaf(cmax),Tleaf(pmax),Tleaf(cgn),Tleaf(pmax2),Tleaf(lcst),Tleaf(cap),Tleaf(mes),Pleaf(std),Pleaf(tuz),Pleaf(sox1),Pleaf(sox2),Pleaf(wue),Pleaf(cmax),Pleaf(pmax),Pleaf(cgn),Pleaf(pmax2),Pleaf(lcst),Pleaf(cap),Pleaf(mes),Rublim(std),Rublim(tuz),Rublim(sox1),Rublim(sox2),Rublim(wue),Rublim(cmax),Rublim(pmax),Rublim(cgn),Rublim(pmax2),Rublim(lcst),Rublim(cap),Rublim(mes),PPFD,Tair,precip,VPD,CO2
wet,193.0,11.0,7.1829967912173185,7.152441291108191,6.848206733937807,7.024253933510997,7.191618540277653,7.208193881694926,7.04813225329986,7.191618540277653,7.100256909286113,7.324424395218352,5.994182631816263,5.911267195935521,1.2879923941755398,1.265412657582903,1.1704842462238236,1.1786334676762786,1.2956209312823326,1.307294509130586,1.194760695844305,1.2956209312823326,1.2294137074600688,1.4055435747114828,1.1961427756114489,1.2237847197687322,0.08181291071304603,0.08037852282224357,0.07434820304773987,0.07486587852798691,0.08229751811550064,0.0830390900480188,0.07589035486363739,0.08229751811550064,0.07809168279560834,0.08928047738945949,0.07597815108767822,0.07773410136406975,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.582114861224863,27.393347495105072,26.896194214704327,26.624374417596783,27.635779401209607,27.73945326945621,26.764918907939453,27.635779401209607,27.07594051267541,28.48590512085985,29.00443003743247,29.460439481887487,19.586008290499148,19.586010287928207,19.58601868540293,19.586017964513573,19.586007615670127,19.58600658301221,19.58601653788072,19.586007615670127,19.586013472436086,19.585997891788658,19.586016415620374,19.586013970382712,-1.4958354165080423,-1.5381467830872917,-5.628245552414729,-1.383005105630044,-1.4535240499287934,-1.4676278387885429,-1.383005105630044,-1.4535240499287934,-0.621400507203556,-5.600037974695228,-0.6072967183438063,-1.0445141729960494,True,True,True,True,True,True,True,True,True,True,True,True,1449.962528,19.58507921,0,1.595173032,41.55
wet,193.0,11.5,7.224597913093318,7.188554177596472,6.8842448404171765,7.067487326022003,7.2542212705919935,7.052703552091413,7.056425890999953,7.140789470876437,7.1190118925801835,7.319434705072534,5.998710589059128,5.877795497277541,1.330293599175073,1.304168616561716,1.2143503306520214,1.2232515919380318,1.3536914868177006,1.213114287109528,1.2175591142574131,1.2721863800323605,1.2571004911473582,1.4055421929181204,1.2512798926796591,1.2237838978270172,0.08121440359110259,0.07961933032024111,0.0741354755195709,0.07467893897200173,0.08264297783932754,0.07406000945715081,0.07433138669663855,0.07766664733590795,0.07674557782924968,0.08580877487641396,0.07639020148628102,0.07471143878177927,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.39769351670341,27.18621034182232,26.77681297113338,26.494916650236174,27.573562725660988,26.41241592346086,26.43315068778859,26.91005026725686,26.78564168130707,27.967523247846817,29.04589666693605,29.045730992256583,20.22614697269793,20.226149333257943,20.226157448917075,20.226156644630933,20.226144858548476,20.22615756060155,20.226157158982858,20.22615222305847,20.22615358616544,20.226140173504078,20.226154112093905,20.22615659653368,-1.5522528381983574,-1.5945641812525069,-5.628245552414729,-1.4394225900539597,-1.524045276162258,-1.3547999039456613,-1.41121502801786,-1.4253188090359097,-0.6355070720251252,-5.6000379903786275,-0.6355070720251252,-1.0445167215485671,True,True,True,True,True,True,True,True,True,True,True,True,1500.3592640000004,20.22516063,0,1.659695854,41.55
wet,193.0,12.0,7.246989125725402,7.205849540717237,6.904674152430637,7.032872988893392,7.2932796560704185,7.057663088311028,7.096279901072055,7.164625602344913,7.213061489990796,7.300463901740201,5.995944033606797,5.840801569350004,1.3636678861014258,1.3343015189628478,1.2503936472556036,1.222974261514831,1.3995977301433469,1.23682414664843,1.2628307318234884,1.307292586408482,1.3400402563324805,1.404881952537162,1.3063376849650146,1.2397861111050423,0.08060549700207638,0.07886951516164828,0.07390936999585562,0.07228850766013227,0.08272948586480376,0.07310722543867447,0.07464457462393058,0.07727289814559475,0.07920875796124947,0.08304186295348609,0.07721644981962437,0.07328231826856563,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.246598644894533,27.014775452782587,26.687647105119535,26.07324955231534,27.51134922800429,26.205059514186345,26.412407087806955,26.785632720322127,27.055184566029574,27.552818742729226,29.19104050441804,28.87984321342052,20.74995748138345,20.749960178635536,20.749967885434295,20.74997040385937,20.749954181286906,20.749969131770406,20.74996674310872,20.749962659361167,20.74995965154203,20.749953695939848,20.749962747067283,20.749968859718887,-1.5945664307783105,-1.6368777502360352,-5.628245552414729,-1.4394249260999867,-1.5804626576257357,-1.3830098334896872,-1.4676324724051366,-1.4676324724051366,-0.6778211758609428,-5.571830459804429,-0.6637174027083679,-1.0586230509804648,True,True,True,True,True,True,True,True,True,True,True,True,1526.552029,20.74893646,0,1.714180636,41.55
wet,193.0,12.5,7.255980063285255,7.212501558879879,6.914072138236341,7.015846279011037,7.238573891081464,7.003181123538621,7.007242945967902,7.188998604549014,7.1851526551637415,7.2761775303567315,5.9894788273113635,5.806903633496567,1.3883282405393205,1.357606990891316,1.2781539322460096,1.2332579938627457,1.3767057679924628,1.2249813118243316,1.228916712447061,1.34213514591179,1.3400394201292605,1.4041969481879188,1.3338347996948652,1.271716910709833,0.08005347468748814,0.07828187464105044,0.07370009381407372,0.07111112290964934,0.07938324163517307,0.07063384114431244,0.07086077925386428,0.07738966355650277,0.07726880999223289,0.0809685772391614,0.07691101027860169,0.07332889543490285,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.130106159131927,26.892152135805503,26.625160515273237,25.85509132242657,27.034443589434193,25.790358434987887,25.811093187563692,26.764891805966865,26.744157053393263,27.241791115180202,29.170303992337264,28.962775578360663,21.153448984668472,21.15345184054649,21.15345922658211,21.153463400153353,21.153450065105122,21.153464169561968,21.1534638037232,21.15345327882465,21.153453473645406,21.153447509497575,21.153454050433112,21.153459824974057,-1.6227762176459652,-1.665087513435776,-5.628245552414729,-1.4535310344867214,-1.5522573913296134,-1.3689084429070997,-1.4253235039601808,-1.5099460955398023,-0.6778239450068554,-5.543622960835107,-0.6778239450068554,-1.0868331376416938,True,True,True,True,True,True,True,True,True,True,True,True,1528.036678,21.15241729,0,1.757211668,41.55
wet,193.0,13.0,7.256667839272617,7.203215030627832,6.916291189651978,7.024807586117352,7.295853855499887,6.97389840048498,7.056279505118862,7.215348973229423,7.24241235629218,7.253940897392851,5.979638365634079,5.7802660710910745,1.4046169962789317,1.3672324703148468,1.2973109330344452,1.2548573443750648,1.433690897096209,1.224980422243787,1.274077080626567,1.3767047305847977,1.3952239607810375,1.403844233859935,1.3063360570329816,1.2876437352323808,0.07961426539747052,0.0774951073250108,0.0735316019648558,0.07112513612466552,0.0812623393541016,0.06943158187816886,0.07221459812991922,0.07803204555960591,0.07908181621010796,0.07957046101418191,0.07404318957401816,0.07298361938281119,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.049186813993092,26.762413145358767,26.58616253396739,25.838140481830248,27.262522212281976,25.583007479810966,25.99770247547652,26.827092466819447,26.972235715306066,27.03443996465845,28.714129647674078,28.96277169406513,21.43354775088385,21.433551254358317,21.433557807024528,21.43356178554398,21.43354502623598,21.433564585446643,21.433559984374824,21.433550366669593,21.43354863114805,21.43354782330294,21.43355696123899,21.43355871298173,-1.6509859796919188,-1.6791934943920808,-5.628245552414729,-1.4817408914909485,-1.6227784649917572,-1.3689108326903012,-1.4817408914909485,-1.5522596782413527,-0.7060342372364999,-5.529519250964162,-0.6637229651862573,-1.100939443038765,True,True,True,True,True,True,True,True,True,True,True,True,1504.784714,21.43252996,0,1.7876379130000002,41.55
wet,193.0,13.5,7.252808404299826,7.207374060814412,6.914100446796567,7.0075512133358835,7.353343474428482,7.112445576403981,7.018447721454481,7.199997985049175,7.144548639270707,7.239037498834608,5.973380164890273,5.764358358814044,1.412854894256338,1.3810182781013902,1.307664207436666,1.2554979668950643,1.4898501961974846,1.3189339146155787,1.2628279246742329,1.3767036900378091,1.3400377401196304,1.4041941568088676,1.3613092514085126,1.2717151683205974,0.07932748552915346,0.07753979799221307,0.07342085271273505,0.07049166088130172,0.0836509511661858,0.07405366187060622,0.07090324493517684,0.07729752608370068,0.07523867223702903,0.07884116772180297,0.07643310166111096,0.07140227254030852,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.00450804125203,26.76240230383689,26.568339217280077,25.735888302697482,27.55280748935721,26.267253059884066,25.79035383606152,26.723417534852352,26.43313105078145,26.930765023476717,29.128833526775022,28.713953425165386,21.588120555008178,21.588123551592563,21.58813045595896,21.588135366045538,21.588113307915133,21.588129395210906,21.588134676121808,21.588123957698134,21.588127408837927,21.588121370189995,21.58812540668173,21.58813383962036,-1.6650919673753537,-1.6932994662012566,-5.628245552414729,-1.4817432250069842,-1.6932994662012566,-1.4817432250069842,-1.4676394755940323,-1.5522619720717414,-0.6778295084687479,-5.543623055937019,-0.6919332578816995,-1.0868382414443416,True,True,True,True,True,True,True,True,True,True,True,True,1457.243415,21.58714098,0,1.804628339,41.55
wet,193.0,14.0,7.246288621013613,7.189709213387498,6.908885641803352,6.999818465248549,7.287762381851662,7.087653421262411,7.0305485514857695,7.1754910439282575,7.179428787062898,7.234058723191509,5.968485159459022,5.75885274083912,1.4132056429107167,1.3736945776440386,1.3091119472157624,1.2549120670851674,1.4449881499483284,1.3072887058965241,1.2740751785699689,1.3652100348830023,1.3676408113932113,1.4058555874950065,1.33383228755288,1.2876419602724969,0.0792122081509318,0.07699736066822957,0.07337711586908142,0.07033890999462422,0.08099382891917956,0.07327491275921086,0.07141310701196266,0.07652174932219083,0.07665800939779294,0.07880018983404967,0.07476283610490468,0.07217360077100034,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,26.996435897334237,26.694731215293146,26.57071619315849,25.71903430133536,27.2210526952239,26.16358045693831,25.873293960162002,26.619744951881504,26.640479701651454,26.93076619843657,28.85927695420414,28.859097926603013,21.615990849807847,21.615994571642165,21.61600065514937,21.616005760629893,21.615987855982585,21.61600082689372,21.616003955517183,21.615995370862894,21.61599514189039,21.61599154216297,21.615998326560906,21.616002677563444,-1.665094204451358,-1.693301687355012,-5.628245552414729,-1.481745565577608,-1.636886721547704,-1.4676418241257811,-1.481745565577608,-1.5381605313849156,-0.6919360442752991,-5.614141810962901,-0.6778323028234722,-1.1009445463782803,True,True,True,True,True,True,True,True,True,True,True,True,1386.333981,21.61507272,0,1.807712797,41.55
wet,193.0,14.5,7.236737161230316,7.188200711929105,6.900420477577861,7.0050621442850876,7.317214664924919,7.0906397527655045,6.977276921999412,7.161520097738039,7.180933860072961,7.234659521969906,5.965790539134456,5.766209508799381,1.4055793056888557,1.3713558244503454,1.3016368854299198,1.255197105406394,1.4674854954728351,1.3072877284233162,1.24024513366289,1.3536853911323004,1.3676399449915344,1.405207437397976,1.3613075292266528,1.2876410687666784,0.07926356851498237,0.07733346364368915,0.07340154427883966,0.0707825128542644,0.08275491959308015,0.07372023203690824,0.06993928043014752,0.07633690586368039,0.07712389934744701,0.07924259625675023,0.0767667705959525,0.07261223051776976,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.02503639582265,26.76239348802537,26.59404843294516,25.80646402985436,27.4698734134308,26.24652301066228,25.66594993817935,26.619748557264547,26.723422320211252,27.013708856460852,29.191041441342016,28.92130609420043,21.51694777500023,21.51695098983097,21.51695753897738,21.516961901363306,21.51694195975539,21.51695700815751,21.51696330589776,21.516952649727937,21.516951338887328,21.516947809932194,21.51695193373169,21.516958853694067,-1.6509927148189063,-1.6792001817522104,-5.628245552414729,-1.4817479132190845,-1.6650964482855584,-1.4676441797524329,-1.4394367128191292,-1.52405911361904,-0.6919388390865808,-5.585934352014772,-0.6919388390865808,-1.1009471096194845,True,True,True,True,True,True,True,True,True,True,True,True,1293.449133,21.51611244,0,1.796805472,41.55
wet,193.0,15.0,7.221254811423322,7.174083955790694,6.886690265551414,6.983132597165517,7.233517533724963,6.811295928119358,6.991650698602692,7.136006373775961,7.188911526658393,7.240885717219838,5.9648324989422905,5.784656319737648,1.3895826031074536,1.355946172922065,1.2853051356585141,1.2342783935646315,1.3995913382278131,1.14135202536696,1.2402442088042704,1.3305455137840816,1.3676390759734451,1.4052060262689572,1.3338306001101523,1.2717125349321363,0.0794497613636342,0.07752641902712422,0.07348716817478483,0.07056948501089907,0.08002206591172502,0.0652560524327286,0.07091060631212548,0.0760740063856954,0.07819502220314956,0.0803431169084472,0.07626184773212706,0.07270994833496075,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.090075788755268,26.828164682523127,26.64119747534417,25.808373443299594,27.158858597036033,24.940239539344372,25.85256887146346,26.619754900761336,26.910041506447147,27.200328112134628,29.108102961042967,28.90057823069015,21.291747726570932,21.291750866053857,21.291757459391164,21.291762222012654,21.291746792397696,21.291770895369016,21.291761665188552,21.291753236844546,21.291749774687467,21.29174626834633,21.29175293022841,21.291758728067343,-1.6227875225214132,-1.6650986988935257,-5.628245552414729,-1.4535428170329632,-1.5804763461493008,-1.2701943860871423,-1.4394390915755924,-1.4958539934050756,-0.6919416423349387,-5.585934376042617,-0.6778379168775679,-1.0868459551413217,True,True,True,True,True,True,True,True,True,True,True,True,1180.453704,21.29101388,0,1.772209187,41.55
wet,193.0,15.5,7.194140759889599,7.1738916697744255,6.863680939500381,7.0189275207127055,7.177898494621853,6.6926361550375475,7.027123505846371,7.145487698356625,7.120013975822588,7.245071760023404,5.961909942320039,5.810276702869217,1.3644985399266512,1.349610063049559,1.2602804569839248,1.2453713258081678,1.3536833345847268,1.0687182519675804,1.2515476892307678,1.3305445072278306,1.3124086288946921,1.4045334698092882,1.306331943929461,1.2557584662585133,0.07970790088987577,0.07883810464410221,0.07361943625603376,0.07274844544132532,0.07907606813868953,0.06242851121363205,0.07310926815354024,0.07772428267897756,0.07666477568948388,0.08204678098884842,0.07630977331767795,0.07335526161197499,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.19101971621824,27.07347400680871,26.717704380041024,26.201593062185488,27.09666410572341,24.50481847310833,26.24653873820633,26.910051220169183,26.76490786473823,27.490624641897554,29.128841560723586,28.96279296081746,20.942108609210887,20.942109984658003,20.942118237224747,20.942119614579973,20.942109608355604,20.942135934379703,20.94211904398693,20.9421117459976,20.942113421450482,20.94210491065063,20.94211398283489,20.94211865498132,-1.5945823691712129,-1.6509972388669265,-5.628245552414729,-1.4676489123558576,-1.524063782051571,-1.18557456387729,-1.4535451949319291,-1.4958563472037143,-0.6637370191919404,-5.5577269652950845,-0.6637370191919404,-1.0727448244858628,True,True,True,True,True,True,True,True,True,True,True,True,1049.695373,20.94149153,0,1.734600247,41.55
wet,193.0,16.0,7.1462441399634615,7.132128809346664,6.824877665602517,6.9777355214184125,7.115459879841034,7.13240427327596,6.910264008706267,7.115459879841034,7.122251577210872,7.234894021729881,5.9500861774011184,5.836455299709475,1.3292287314042148,1.3185472407143357,1.2268548692462302,1.2120488871341577,1.3072847782665673,1.3189289547590777,1.171847813399178,1.3072847782665673,1.3124077949486566,1.4019803125026478,1.278812217370633,1.239779316971503,0.07993440156126635,0.07929200254054353,0.0737775396822904,0.07288710093342868,0.07861466406865235,0.0793149593152416,0.07046939832588829,0.07861466406865235,0.07892276852226851,0.08430980343175068,0.07690229355057289,0.07455482362720448,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.32703156415608,27.240130387669808,26.83316112444873,26.32069471874102,27.13814763391622,27.241821512896646,25.935530637751715,27.13814763391622,27.179617185509013,27.88459956259335,29.25325795206996,29.107951334140573,20.47069677024258,20.470697742910506,20.470706092515524,20.47070744076403,20.47069876848233,20.47069770815121,20.470711101516628,20.47069876848233,20.470698301974974,20.470690145406106,20.47070136122405,20.470704915601548,-1.5522735455630148,-1.6086883830280905,-5.628245552414729,-1.4253401612665946,-1.4676512893654012,-1.4817549987316698,-1.3548216144352498,-1.4676512893654012,-0.6637398554880737,-5.459001040019501,-0.6496361461218048,-1.058643717743603,True,True,True,True,True,True,True,True,True,True,True,True,904.0399233,20.47020757,0,1.68499493,41.55
wet,193.0,16.5,7.062820113129803,7.0545307963354835,6.759687584964995,6.9195824851764245,7.018121853478943,7.107788943747893,6.891486075945232,7.018121853478943,6.992719060025009,7.202458291946459,5.920134742129832,5.855952066402447,1.2820053780043412,1.2754664836459266,1.1855045473354682,1.1779969003432122,1.24863062239519,1.3189279537941674,1.1603563415738274,1.24863062239519,1.2294052922599037,1.4052017673011703,1.2237129274802363,1.2237755403514523,0.07995660167254234,0.07954874489026349,0.07393749952852613,0.07346922418721319,0.07787488953330464,0.08225961648662912,0.07236892938719687,0.07787488953330464,0.0766757360063866,0.08764092002126947,0.07632068320361682,0.07632458858696449,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.49697072006003,27.44150194508383,27.005266861583102,26.5672786794029,27.200371692995663,27.80168062889949,26.39171484817464,27.200371692995663,27.034493365850764,28.46519393750056,29.211796178200544,29.356789945500037,19.881106740845656,19.881107325072414,19.881115362848792,19.88111603363013,19.88110972276037,19.881103441945925,19.88111760975079,19.88110972276037,19.88111144047468,19.881095733690085,19.88111194906705,19.881111943472817,-1.4958610761040625,-1.5522758812414097,-5.628245552414729,-1.3830314658293683,-1.3971351671137051,-1.4817573748197257,-1.3407203619763584,-1.3971351671137051,-0.6214315964751843,-5.5859344485617175,-0.6214315964751843,-1.0445426350052869,True,True,True,True,True,True,True,True,True,False,True,True,746.9613036000002,19.88075158,0,1.624700082,41.55
wet,193.0,17.0,6.91596369943523,6.911187695443967,6.647909261225598,6.821355819052472,6.831701238442959,6.923983552865006,6.825957864270619,6.9075479617331,6.893736560799571,7.0778806237698175,5.857369358350255,5.852276714559097,1.2192361162642849,1.2152261940575613,1.1370296292942756,1.1447895320198735,1.1533709843095947,1.2249732081624396,1.1488396468626942,1.2131045364866595,1.201697931381971,1.376679894406867,1.140922281361194,1.1916967378462482,0.079438275586789,0.07917698944518865,0.07408173890075992,0.07458736787242971,0.0751465289495835,0.07981210426521393,0.07485127026014607,0.07903874249226059,0.07829549020449192,0.08969741868237363,0.0743353808859321,0.07764381529296611,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.699392044348606,27.663284278276485,27.27362782410934,27.001383793435465,27.075991204941737,27.760240021151624,27.034521579716795,27.635831145478285,27.532157082415253,28.983593965329842,29.025193617351263,29.56416871813531,19.17783407669065,19.177834426411234,19.177841246231328,19.17784056946067,19.177839821039548,19.177833576337033,19.17784021623474,19.177834611449068,19.177835606262523,19.1778203454194,19.177840906738318,19.177836478504684,-1.4112412921699664,-1.4817597580603468,-5.628245552414729,-1.3407228262795856,-1.2843080535672813,-1.368930212635738,-1.3266191331015096,-1.354826519457662,-0.6073307810196271,-4.838438734442464,-0.579123394663475,-1.0163378831838348,False,False,True,False,False,False,False,False,False,False,False,True,582.7552045,19.17761323,0,1.555251343,41.55
wet,193.0,17.5,6.6349772064396575,6.637855938463786,6.436822691243147,6.573208863817379,6.4999150820840566,6.517081856568862,6.616148429080397,6.6455033915159225,6.6207035877594125,6.7152853255930935,5.71843972044737,5.784541857678553,1.13088256347365,1.1335821623656628,1.083121295437802,1.076270354638747,1.0198440767940409,1.0320939615144296,1.1141432847679489,1.1413478789842482,1.1184682583730168,1.213374787532616,1.0856408679433094,1.1434054023657405,0.07751555189540449,0.0777006099900233,0.0742415193564943,0.07377188969579886,0.0699039058549236,0.07074362448122896,0.07636807248015708,0.07823295194566299,0.07666454962489531,0.08317044582351599,0.07441423534433217,0.07837399583041227,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.932549268184406,27.959085378582905,27.756683524620687,27.37566186564917,26.74427778267412,26.88942170835249,27.760285262436014,28.02983826727477,27.80175495548825,28.693353356117488,29.3362447227936,29.813035068306053,18.36624168961473,18.366241461129718,18.366245731968483,18.36624631180916,18.366251087540316,18.366250050751106,18.36624310637121,18.36624080386548,18.36624274031993,18.3662347077492,18.3662455187203,18.366240629723595,-1.2984142428533487,-1.3689326680905047,-5.628245552414729,-1.2561031877110551,-1.1291700222841743,-1.1432737073316055,-1.2843105578059175,-1.2702068727584863,-0.5650226203869262,-3.4139669999680287,-0.550918935339495,-0.9740294867624312,False,False,False,False,False,False,False,False,False,False,False,True,417.0466016,18.36614805,0,1.478343301,41.55
wet,193.0,18.0,5.977757559983567,5.987212316352567,5.924096446264229,5.9597283340272575,5.800450030485778,5.8496499763555,5.981050348813975,5.968252665833651,5.922278303988098,5.982639798157551,5.347644452477328,5.456122813719347,0.9807979390269588,0.9915110569100396,1.0295907264884043,0.9610538805578815,0.8212530167229243,0.8588287379106399,0.9851578284824432,0.9706392445735188,0.923708602895194,0.9870834543342034,0.9748908682206879,1.0787119849983746,0.07120624969082236,0.07198408720658322,0.07474891358284101,0.06977271449275366,0.059622475766781965,0.06235063789289388,0.07152280402477934,0.07046866793003749,0.0670612391770239,0.07166261617155023,0.07077736100206843,0.0783154544683095,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,28.194410963351327,28.31782273681788,28.94155783150143,27.961950857844247,26.060107130339407,26.619949696276645,28.23727266455997,28.071393385759958,27.490815909963906,28.258007574410072,29.522912314154485,30.455908018438897,17.452521159396227,17.452520285317725,17.452517178414496,17.452522770305134,17.45253417659516,17.452531110808856,17.452520803674794,17.452521988239567,17.452525817289658,17.45252064656384,17.452521641351495,17.452513170632955,-1.129172623756344,-1.185587331325728,-5.628245552414729,-1.1150689468639978,-0.9035137934788072,-0.9458248241558452,-1.129172623756344,-1.0727579161869598,-0.4662998098160802,-2.483125605421563,-0.4945071636007723,-0.9176174703711532,False,False,False,False,False,False,False,False,False,False,False,False,258.0573764,17.45253665,0,1.3957562280000002,41.55
wet,193.0,18.5,4.168668877002666,4.180485316363835,4.306643670845205,4.25308542446626,4.010722720344764,4.188143633365959,4.245509609741677,4.219492799219245,4.159865586256363,4.17326000351524,4.06722470342337,4.024558770810022,0.6557505530345225,0.6718753248455973,1.0017143595245466,0.7962536025922828,0.5036157927461495,0.6823677278834471,0.7811919690096405,0.7330571087304685,0.6444521942339265,0.6624861953050506,0.9194310984716936,0.8828059066694991,0.050751266093143794,0.05199930017803607,0.07752911206293678,0.0616261138084241,0.038976422440816186,0.05281139886825206,0.0604603404654312,0.05673471295003232,0.049876791442215455,0.05127259467824186,0.07116018693382209,0.06832533622782766,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,28.482703840950194,28.760166658854622,32.7127047674463,30.571181918127664,25.16868102027629,28.942460958817342,30.373179726726974,29.709657979290533,28.27893921138129,28.589965030491943,32.46744877440108,32.17712947756924,16.443650878390866,16.443649619841377,16.443623875678618,16.443639912031536,16.44366275261319,16.443648800902125,16.443641087602362,16.443644844561202,16.443651760235515,16.44365035266937,16.443630297943553,16.443633156564875,-0.7483761777981809,-0.8047908526492392,-5.007684129053086,-0.917620202351356,-0.5509248158194766,-0.7483761777981809,-0.8894128649258267,-0.8047908526492392,-0.3252661164152432,-1.5522852944257624,-0.4663028035428891,-0.7483761777981809,False,False,False,False,False,False,False,False,False,False,False,False,119.9761633,16.44373766,0,1.309284011,41.55
wet,194.0,6.0,2.338035135136872,2.3142674414777757,2.401544010274964,2.3941295965944285,2.2692175862427035,2.3697201147129445,2.3999633013419994,2.366096620841845,2.3571414454617634,2.290346725149557,2.3481686121515675,2.3477060227844317,0.26356732516604225,0.2257376988495751,0.5888944853911265,0.4829523141935229,0.18121927402284954,0.3492010874182898,0.5359999200191269,0.3362991361387844,0.3083974560887763,0.19905052181919128,0.5021787623003111,0.5184830507402121,0.03422740830504628,0.029314624481356508,0.07647841798115394,0.0627190519118159,0.023533256764095182,0.04534851029928582,0.0696086241894564,0.04367294084090245,0.04004938453477505,0.025848896447221544,0.06521608076582949,0.06733360516267307,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,30.68309045028501,28.990961094721737,36.55429832915183,35.4775431762882,26.205616886620174,33.23484971000062,36.05483691943111,32.923821708963736,32.17735450647656,27.44972889075321,35.826755664265505,36.013366519286926,8.56452804390796,8.564529739290029,8.564513463963934,8.564518211894981,8.564531734438981,8.564524206123682,8.564515834500108,8.564524784340783,8.564526034789509,8.564530935309284,8.564517350237638,8.564516619540537,-0.29706188015230434,-0.2688545591350429,-1.9612938201707328,-0.5509277693076579,-0.1983362565918891,-0.3816838432040889,-0.6073424113421808,-0.3675801826954581,-0.15602527506599687,-0.4522021457472426,-0.2547508986264121,-0.43809848523861183,False,False,False,False,False,False,False,False,False,False,False,False,54.26349079999999,8.564576158,0,0.78028104,41.55
